Protocolo;data;hora;natureza;situacao;bairro;endereco;numero;detalhe_endereco_acidente;complemento;bairro_cruzamento;num_semaforo;sentido_via;tipo;auto;moto;ciclom;ciclista;pedestre;onibus;caminhao;viatura;outros;vitimas;vitimasfatais;acidente_verificado;tempo_clima;situacao_semaforo;sinalizacao;condicao_via;conservacao_via;ponto_controle;situacao_placa;velocidade_max_via;mao_direcao;divisao_via1;divisao_via2;divisao_via3
202316409,0;2023-07-16;03:16:00;SEM VÍTIMA;FINALIZADA;ALTO JOSE BONIFACIO;AV NORTE MIGUEL ARRAES DE ALENCAR;4703;;APÓS O  ARMAZEM CORAL;ALTO JOSE BONIFACIO;;CIDADE;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316421,0;2023-07-16;06:32:00;COM VÍTIMA;FINALIZADA;ARRUDA;RUA DAS MOCAS;;RUA PETRONILA BOTELHO;POR TRÁS DO CAMPO DO ARRUDA;ARRUDA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316424,0;2023-07-16;07:39:00;COM VÍTIMA;FINALIZADA;CAMPINA DO BARRETO;RUA DAS MOCAS;;RUA ESPIRITO SANTO;;CAMPINA DO BARRETO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316426,0;2023-07-16;09:31:00;COM VÍTIMA;FINALIZADA;MUSTARDINHA;AV MANOEL GONCALVES DA LUZ;;;EM FRENTE AO CENTRO SOCIAL URBANO;MUSTARDINHA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316428,0;2023-05-17;02:39:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;;;EM FRENTE CONCESSIONÁRIA HONDA;IMBIRIBEIRA;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;3,0;0,0;;;;;;;;;;;;;
202316433,0;2023-07-17;07:33:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;4536;;APOS O VIADUTO TANCREDO NEVES SENTIDO AEROPORTO;IMBIRIBEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316435,0;2023-07-17;08:32:00;COM VÍTIMA;FINALIZADA;AFOGADOS;AV SUL;;;EM FRENTE AO HOTEL LUA DE MEL;AFOGADOS;;CIDADE;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316438,0;2023-07-17;08:38:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA ERNESTO DE PAULA SANTOS;;;PROX AO SHOPPING RECIFE / EM FRENTE AO POSTO D EGASOLINA BR;BOA VIAGEM;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316439,0;2023-07-17;08:39:00;COM VÍTIMA;CANCELADA;BAIRRO DO RECIFE;CAIS DO APOLO;594;;EM FRENTE AO TRIBUNAL FEDERAL;BAIRRO DO RECIFE;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316441,0;2023-07-17;08:46:00;COM VÍTIMA;FINALIZADA;CASA FORTE;EST DAS UBAIAS;75;;NO ESTASCIONAMENTO DO SUPERMERCADO BOM DEMAIS;CASA FORTE;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316442,0;2023-07-17;08:48:00;COM VÍTIMA;FINALIZADA;ALTO JOSE DO PINHO;COR DO BARTOLOMEU;354;;NA RODINHA PROX A ALEX CAR;ALTO JOSE DO PINHO;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316446,0;2023-07-17;09:10:00;COM VÍTIMA;FINALIZADA;IPSEP;AV RECIFE;;;PROXIMO SAL E BRASA, NO CRUZAMENTO DO POSTO BR;IPSEP;;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316450,0;2023-07-17;09:38:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;;;EM FRENTE AO POSTO DE GASOLINA PETROBRAS /  CONCERCIONARIA IPUTINGA AUTOMOVEL;CAXANGA;;CIDADE;COLISÃO TRASEIRA;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316455,0;2023-07-17;10:53:00;COM VÍTIMA;FINALIZADA;ARRUDA;AV BEBERIBE;1678;;EM FRENTRE AO MERCADÃO DO OLEO;ARRUDA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316478,0;2023-07-17;12:56:00;COM VÍTIMA;FINALIZADA;PINA;AV HERCULANO BANDEIRA;;;PROX A OFICINA GUERRA / PROX A IGREJA CATOLICA;PINA;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316481,0;2023-07-17;01:51:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;1592;;ESTAÇÃO GETULIO VARGAS;CAXANGA;;;ATROPELAMENTO DE PESSOA;0,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316483,0;2023-07-17;02:47:00;COM VÍTIMA;CANCELADA;NOVA DESCOBERTA;AV VEREADOR OTACILIO AZEVEDO;854;;APOS A UPA  ANTES DO TERMINAL DO BREJO;NOVA DESCOBERTA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316486,0;2023-07-17;03:20:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV CAXANGA;2544;;AGRO UTIL;CORDEIRO;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316491,0;2023-07-17;06:26:00;COM VÍTIMA;CANCELADA;VARZEA;RUA DELMIRO GOUVEIA;386;;EM FRENTE A ESTAÇAO DO BRT AREINHA E AO LADO DA CONCESSIONARIA YAMAHA;VARZEA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316492,0;2023-07-17;06:39:00;COM VÍTIMA;FINALIZADA;BARRO;RUA ANDRE DE ALBUQUERQUE;;RUA RATICLIFE;IGREJA DO BARRO;BARRO;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316501,0;2023-07-17;07:31:00;SEM VÍTIMA;CANCELADA;SANTO AMARO;RUA FREI CASSIMIRO;332;;EM FRENTE AO COMITE DE OSMAR RICARDO;SANTO AMARO;;;COLISÃO LATERAL;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316504,0;2023-07-17;07:58:00;COM VÍTIMA;FINALIZADA;DOIS IRMAOS;RUA MANUEL DE MEDEIROS;;;AO LADO DA UFRPE;DOIS IRMAOS;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316517,0;2023-07-18;07:36:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DOS NAVEGANTES;;;POR TRAZ DO CASTELINHO;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316533,0;2023-07-18;09:23:00;COM VÍTIMA;FINALIZADA;IPUTINGA;EST DO BARBALHO;;AV MAURICIO DE NASSAU;PROXIMO AO DETRAN DA IPUTINGA;IPUTINGA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316534,0;2023-07-18;09:42:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;890;;APOS O CLINICAL CENTER;BOA VIAGEM;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316544,0;2023-07-18;11:10:00;COM VÍTIMA;FINALIZADA;PINA;AVENIDA CELSO FURTADO (VIA MANGUE);;;PROX AO PRIMEIRO RADAR SENTIDO BOA VIAGEM;PINA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316550,0;2023-07-18;11:53:00;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;AV ENGENHEIRO ABDIAS DE CARVALHO;;;EM FRENTE AO SPORT CLUBE DE RECIFE;ILHA DO RETIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316552,0;2023-07-18;12:45:00;COM VÍTIMA;FINALIZADA;CAXANGA;AV CAXANGA;1752;;E/F A CASA DE PRODUTO AGROPECUARIO RANCHO ALEGRE  S/T SUB;CAXANGA;;;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;;;;;;;;;;;;;
202316555,0;2023-07-18;01:19:00;SEM VÍTIMA;FINALIZADA;VARZEA;AV AFONSO OLINDENSE;1553;;EM FRENTE AO COLEGIO SALEZIANO MAZARELLO;VARZEA;;SUBURBIO;;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316559,0;2023-07-18;01:48:00;COM VÍTIMA;FINALIZADA;AGUA FRIA;AV ANIBAL BENEVOLO;;;E/F A ESCOLA ROSA MAGALHAES;AGUA FRIA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316561,0;2023-07-18;02:18:00;COM VÍTIMA;FINALIZADA;TORRE;RUA JOSE BONIFACIO;;;E/F AO CARREFOUR;TORRE;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316562,0;2023-07-18;02:25:00;COM VÍTIMA;FINALIZADA;MADALENA;AV VISCONDE DE ALBUQUERQUE;;;PROX A PRAÇA  EÇA DE QUEIROZ  EO HOSPITAL D´AVIL A;MADALENA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316569,0;2023-07-18;03:44:00;COM VÍTIMA;FINALIZADA;BONGI;AV ENGENHEIRO ABDIAS DE CARVALHO;1356;;E/F AO POSTO BR;BONGI;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316570,0;2023-07-18;03:48:00;SEM VÍTIMA;FINALIZADA;SANTO ANTONIO;RUA IMPERADOR PEDRO SEGUNDO;167;;OPOSTO;SANTO ANTONIO;;;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316571,0;2023-07-18;03:51:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;27;;PROX AO LOCALIZA E O AEROPORTO;IMBIRIBEIRA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316573,0;2023-07-18;04:12:00;COM VÍTIMA;DUPLICIDADE;PRADO;AV ENGENHEIRO ABDIAS DE CARVALHO;1356;;OFICINA AUTO CENTER;PRADO;;;CHOQUE;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316581,0;2023-07-18;02:59:00;COM VÍTIMA;FINALIZADA;ESTANCIA;RUA SAO MIGUEL;;RUA OLEGARIO MARIANO;;ESTANCIA;;;COLISÃO LATERAL;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;;;;;;;;;;;;;
202316583,0;2023-07-18;05:48:00;COM VÍTIMA;CANCELADA;JORDAO;AV JULIO CESAR;158;;JORDAO BAIXO  POR TRAS DA CAPELA JOAO BATISTA  E PROX A CEMOTEC;JORDAO;;;COLISÃO LATERAL;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316586,0;2023-07-18;06:12:00;COM VÍTIMA;FINALIZADA;ARRUDA;RUA DAS MOCAS;;;AO LADO DO ARMAZEM CORAL;ARRUDA;;;COLISÃO LATERAL;1,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316604,0;2023-07-18;08:51:00;COM VÍTIMA;FINALIZADA;DOIS UNIDOS;AV HILDEBRANDO DE VASCONCELOS;;;EM FRENTE A CELPE / NA ENTRADA DE DOIS UNIDOS;DOIS UNIDOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316605,0;2023-07-18;10:46:00;COM VÍTIMA;FINALIZADA;ESTANCIA;AV DR JOSE RUFINO;548;;PRÓXIMO A GALERIA MARGARIDA;ESTANCIA;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316621,0;2023-07-19;07:00:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DEZ DE JULHO;210;;MAIZOM CRISTAL;BOA VIAGEM;;;COLISÃO LATERAL;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316625,0;2023-07-19;07:50:00;COM VÍTIMA;FINALIZADA;GRACAS;AV RUI BARBOSA;;;EM FRENTE A CASA DOS FRIOS;GRACAS;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316638,0;2023-07-19;09:09:00;SEM VÍTIMA;FINALIZADA;NOVA DESCOBERTA;AV CHAGAS FERREIRA;163;;AO LADO DA  FABRICA DE AGUA MINERAL CEU AZUL;NOVA DESCOBERTA;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316645,0;2023-07-19;10:15:00;COM VÍTIMA;CANCELADA;BOA VISTA;RUA DO PRINCIPE;;;NA ESQUINA DA FACULDADE CATOLICA;BOA VISTA;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316652,0;2023-07-19;11:35:00;COM VÍTIMA;FINALIZADA;AFOGADOS;RUA SAO MIGUEL;553;;EM FRENTE MANU AUTO ELETRICA / PROX AO DELAGACIA DO DEPRATI;AFOGADOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316654,0;2023-07-19;11:42:00;COM VÍTIMA;DUPLICIDADE;AFOGADOS;RUA SAO MIGUEL;553;;APOIS O DEPATRI;AFOGADOS;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316657,0;2023-07-19;11:56:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA ALTO DO EUCALIPTO;;;PROX AO SUPERMECADO RENDE MAIS  / NA ENTRADA DA LADEIRA DO ALTO DO EUCALIPTO;VASCO DA GAMA;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316664,0;2023-07-19;01:53:00;SEM VÍTIMA;FINALIZADA;AFOGADOS;RUA QUITERIO INACIO DE MELLO;234;;EM FRENTE AO Nº 234;AFOGADOS;;SUBURBIO;COLISÃO TRASEIRA;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316676,0;2023-07-19;04:49:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;RUA ALTO TREZE DE MAIO;35;;E/F A O MERCADINHO POLINARIO E PROX ASSOCIAÇAO MARCILIO DIAS;VASCO DA GAMA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316677,0;2023-07-19;06:05:00;COM VÍTIMA;FINALIZADA;SAO JOSE;AV DANTAS BARRETO;;;EM FRENTE AO BRADESCO;SAO JOSE;;;ATROPELAMENTO DE PESSOA;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316684,0;2023-07-19;08:39:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AV ENGENHEIRO DOMINGOS FERREIRA;2970;;PRÓXIMO AO CARREFOUR;BOA VIAGEM;;;COLISÃO TRANSVERSAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316685,0;2023-07-20;01:15:00;COM VÍTIMA;FINALIZADA;LINHA DO TIRO;RUA SODRELANDIA;179;;NA SUBIDA DO CAMPO DO CAFÉ(DESCIDA DO CO,MPAZ;LINHA DO TIRO;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316686,0;2023-07-20;01:50:00;SEM VÍTIMA;CANCELADA;ENCRUZILHADA;AV NORTE MIGUEL ARRAES DE ALENCAR;;RUA ALFREDO DE CASTRO;E/F À CONCESSIONÁRIA REGENCE SENTIDO;ENCRUZILHADA;665,0;;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316721,0;2023-07-20;11:32:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;RUA DEZ DE JULHO;248;;;BOA VIAGEM;;;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316729,0;2023-07-20;03:23:00;COM VÍTIMA;FINALIZADA;SANCHO;RUA APRIGIO GUIMARAES;347;;APOIS AO COLEGIO ANIBAL FALCAO  PROX A IGREJA TESTEMUNHA DE GEOVÁ;SANCHO;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316731,0;2023-07-20;06:33:00;COM VÍTIMA;FINALIZADA;IPUTINGA;RUA LEAL DE BARROS;232;;EM FRENTE AO COND. BAIRRO DOS ARTISTAS;IPUTINGA;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316737,0;2023-07-20;07:35:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;AV MARECHAL MASCARENHAS DE MORAES;841;;NA ENTRADA DA ILHA DE DEUS;IMBIRIBEIRA;;;COLISÃO FRONTAL;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316747,0;2023-07-21;06:39:00;SEM VÍTIMA;FINALIZADA;IBURA;RUA CASSIANO LEITE;96;;;IBURA;;SUBURBIO;CHOQUE;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316753,0;2023-07-21;07:18:00;COM VÍTIMA;FINALIZADA;IBURA;AV DOIS RIOS;;;EM FRENTE A IGREJA DOS MORMONS  / PROX A CLINICA ODONTO MEDICA;IBURA;;;COLISÃO FRONTAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316786,0;2023-07-21;01:47:00;COM VÍTIMA;FINALIZADA;ILHA DO RETIRO;RUA BENFICA;9292;;AUTO ESCOLA  DO UNIÃO;ILHA DO RETIRO;;SUBURBIO;COLISÃO TRASEIRA;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316795,0;2023-07-21;03:36:00;COM VÍTIMA;FINALIZADA;TAMARINEIRA;EST VELHA DE AGUA FRIA;655;;APÓS O DENOCS E EM FRENTE A MERCEARIA DEUS É FIEL;TAMARINEIRA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316799,0;2023-07-21;04:16:00;COM VÍTIMA;FINALIZADA;IPUTINGA;AV MAURICIO DE NASSAU;;;ALTINO VENTURA;IPUTINGA;;;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316803,0;2023-07-21;05:14:00;COM VÍTIMA;FINALIZADA;IMBIRIBEIRA;RUA JOAQUIM BANDEIRA;811;;E/F A MITSUBISH  EA TARGENT BLIDAGEM;IMBIRIBEIRA;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316814,0;2023-07-21;07:11:00;COM VÍTIMA;FINALIZADA;PINA;AV ANTONIO DE GOES;;;PISTA DA DIREITA - APÓS O TRADE CENTER JCPM;PINA;;;COLISÃO COM CICLISTA;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316815,0;2023-07-21;07:24:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA DONA INES CORREA DE ARAUJO;123;;PRÓXIMO AO EDFº TORRE DO MIRANTE;VARZEA;;;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316816,0;2023-07-21;07:29:00;COM VÍTIMA;FINALIZADA;VARZEA;RUA DEPUTADO JOSE FRANCISCO DE MELO CAVALCANTI;70;;NA  PRAÇA DE NOVA  MORADA;VARZEA;;;COLISÃO FRONTAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316826,0;2023-07-21;11:02:00;COM VÍTIMA;CANCELADA;MUSTARDINHA;AV MANOEL GONCALVES DA LUZ;380;;PRÓXIMO À PANIFICADORA FRATELLI;MUSTARDINHA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316840,0;2023-07-22;08:33:00;SEM VÍTIMA;FINALIZADA;TORRE;RUA DIANOPOLIS;;AV PROFESSOR ESTEVAO FRANCISCO DA COSTA;;TORRE;589,0;;;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316844,0;2023-07-22;08:48:00;COM VÍTIMA;CANCELADA;BOMBA DO HEMETERIO;RUA CHA DE ALEGRIA;314;;EM FRENTE AO COLEGIO MARDONIO COELHO;BOMBA DO HEMETERIO;589,0;;COLISÃO LATERAL;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316846,0;2023-07-22;08:54:00;COM VÍTIMA;FINALIZADA;CORDEIRO;AV INACIO MONTEIRO;1000;;O LADO DA LOJA DE CARRO BOXCAR E AO  ASSEMBLEIA DE DEUS;CORDEIRO;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316850,0;2023-07-22;09:00:00;COM VÍTIMA;FINALIZADA;BOA VIAGEM;AVENIDA CELSO FURTADO (VIA MANGUE);;;FINAL DA VIA MANGUE;BOA VIAGEM;;CIDADE;ATROPELAMENTO DE PESSOA;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316855,0;2023-07-22;09:58:00;COM VÍTIMA;CANCELADA;AREIAS;AV RECIFE;;RUA CAPITAO ESTEVAO FERNANDES;;AREIAS;85,0;;CHOQUE;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316862,0;2023-07-22;11:51:00;COM VÍTIMA;FINALIZADA;JAQUEIRA;AV RUI BARBOSA;;;EM FRENTE AO PARQUE DA JAQUEIRA;JAQUEIRA;452,0;CIDADE;COLISÃO LATERAL;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;;;;;;;;;;;;;
202316863,0;2023-07-22;12:12:00;COM VÍTIMA;FINALIZADA;SAO JOSE;C SANTA RITA;1113;;NA SUBIDA DA PONTE GIRATORIA SENTIDO MARCO ZERO APOS AS TORRES DAS GEMEAS;SAO JOSE;;;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316864,0;2023-07-22;12:21:00;COM VÍTIMA;FINALIZADA;VASCO DA GAMA;AV NORTE MIGUEL ARRAES DE ALENCAR;5237;;PROX AO BRADESCO  E A FARMACIA PAGUE MENOS  VT 07 JA ESTA NO LOCAL;VASCO DA GAMA;;;COLISÃO LATERAL;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316865,0;2023-07-22;12:34:00;SEM VÍTIMA;FINALIZADA;SAN MARTIN;AV ENGENHEIRO ABDIAS DE CARVALHO;;;LADO OPOSTO A FUNASE CENIP;SAN MARTIN;687,0;CIDADE;COLISÃO TRASEIRA;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;
202316871,0;2023-07-22;02:36:00;COM VÍTIMA;FINALIZADA;ROSARINHO;RUA DR JOSE MARIA;1057;;E/F AO PORTAL DA PICANHA E A PADARIA E LANCHONETE PAO RECIFE;ROSARINHO;;;COLISÃO LATERAL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
202316876,0;2023-07-22;06:17:00;COM VÍTIMA;FINALIZADA;BOA VISTA;AV GOVERNADOR AGAMENON MAGALHAES;8883;;PROX AO BOM PREÇO DO PARQUE AMORIM E AO MC DONALDS  SENTIDO OLINDA;BOA VISTA;;SUBURBIO;COLISÃO LATERAL;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;;;;;;;;;;;;;
